	char_count	word_count	sentence_count	avg_sentence_len	spelling_errors	long_word	exc_count	que_count	comma_count	stopwords_num	sat_num	unigram	bigrams	trigrams	noun_count	adj_count	adv_count	verb_count	fw_count	neg_sentiment	neu_sentiment	pos_sentiment	syllable_count	flesch_reading_ease	smog_index	flesch_kincaid_grade	coleman_liau_index	automated_readability_index	dale_chall_readability_score	difficult_words	linsear_write_formula	gunning_fog
126	2231.0	437.0	23.0	19.0	15	72	1	1	5	200	5	194	381	418	94	27	23	76	76	1.203	18.072999999999997	3.7249999999999996	572	70.63	11.9	7.8	8.35	8.7	6.15	42	10.666666666666666	9.49
127	255.0	46.0	3.0	15.333333333333334	0	13	0	0	2	19	2	39	45	44	12	3	2	8	8	0.2	2.407	0.393	70	49.11	12.5	9.8	11.82	10.1	8.94	12	8.5	11.33
128	2159.0	472.0	26.0	18.153846153846153	28	51	1	0	16	193	2	181	379	440	93	14	38	89	89	1.1829999999999998	21.819	2.997	527	80.01	9.6	6.2	5.91	6.6	5.29	22	7.142857142857142	7.51
129	3438.0	657.0	39.0	16.846153846153847	27	152	0	0	10	252	25	249	543	625	160	59	25	111	111	1.066	32.974	4.960000000000001	914	56.15	11.4	9.2	9.45	8.8	6.7	86	10.833333333333334	8.83
130	2421.0	502.0	24.0	20.916666666666668	20	79	0	1	28	180	5	228	442	484	139	37	28	87	87	1.2990000000000002	19.687	3.013	594	68.1	11.1	8.7	9.23	11.0	6.58	52	10.833333333333334	9.81
131	2614.0	509.0	25.0	20.36	34	109	7	0	20	162	12	231	422	478	143	43	27	79	79	0.236	20.462999999999997	4.302	675	46.1	14.7	13.0	11.73	15.3	7.33	66	13.4	13.11
132	2733.0	621.0	44.0	14.113636363636363	23	66	1	1	25	225	7	243	495	568	136	61	32	99	99	2.5489999999999995	35.329000000000015	6.120999999999999	654	84.57	8.9	4.5	6.08	5.3	5.58	43	5.666666666666667	6.1
133	2210.0	446.0	24.0	18.583333333333332	30	79	0	0	12	177	5	180	374	424	94	32	23	84	84	0.46399999999999997	20.018999999999995	3.517	578	71.44	11.0	7.4	8.0	8.2	5.93	37	5.5	8.38
134	1448.0	292.0	11.0	26.545454545454547	17	43	0	0	11	111	3	144	263	284	78	17	14	51	51	0.0	8.817	2.1830000000000003	355	64.34	11.0	10.2	8.71	11.9	6.75	32	14.75	11.01
135	2897.0	653.0	41.0	15.926829268292684	45	68	0	2	27	250	4	275	577	638	152	24	47	135	135	2.564	35.631	2.8049999999999997	694	82.75	7.9	5.2	6.2	6.0	5.58	43	4.181818181818182	6.15
136	1296.0	262.0	8.0	32.75	12	30	1	0	5	119	2	129	234	251	72	14	7	41	41	0.0	7.667999999999999	0.332	317	61.63	11.8	13.3	7.96	16.4	7.11	27	14.25	15.53
137	255.0	48.0	3.0	16.0	3	12	0	0	1	17	4	35	44	46	17	3	1	6	6	0.365	2.487	0.148	70	48.81	11.9	9.9	10.72	9.4	7.71	9	8.333333333333334	11.31
138	945.0	201.0	12.0	16.75	12	29	0	0	4	90	3	99	174	186	45	5	15	38	38	0.21800000000000003	10.158999999999999	1.6239999999999999	243	73.17	10.1	6.8	6.14	6.1	5.87	17	10.666666666666666	7.78
139	2039.0	405.0	30.0	13.5	23	75	0	0	9	143	8	183	330	367	85	33	20	80	80	1.308	25.403000000000002	3.289	521	76.22	9.6	5.6	8.11	6.6	6.03	41	5.888888888888889	6.47
140	3165.0	664.0	33.0	20.12121212121212	25	101	4	1	25	258	6	270	575	643	153	39	42	121	121	0.5569999999999999	27.462999999999994	4.9799999999999995	792	67.59	11.2	8.9	7.95	10.1	6.6	71	10.833333333333334	10.29
141	2310.0	460.0	24.0	19.166666666666668	22	94	0	1	34	183	11	198	391	439	96	28	29	81	81	1.8890000000000002	19.839000000000006	2.271	616	53.1	13.4	10.3	10.55	11.5	7.15	63	11.5	10.91
142	1586.0	345.0	19.0	18.157894736842106	20	39	0	0	11	124	3	156	306	339	88	18	21	65	65	0.38	15.695	2.9250000000000007	394	80.72	9.1	6.0	6.2	6.5	5.83	27	7.428571428571429	7.81
143	2338.0	481.0	31.0	15.516129032258064	29	72	1	0	8	212	3	186	397	459	104	27	23	95	95	0.382	24.499	6.1179999999999986	605	73.98	9.9	6.5	6.49	5.9	5.45	31	6.625	7.04
144	2279.0	413.0	24.0	17.208333333333332	29	113	0	6	22	137	7	197	366	399	104	28	23	73	73	0.544	21.930999999999994	1.525	592	54.83	13.2	9.7	12.35	11.8	7.73	75	11.833333333333334	10.55
145	969.0	200.0	3.0	66.66666666666667	22	15	0	0	0	90	1	106	177	190	56	11	12	33	33	0.134	2.489	0.377	230	11.43	0.0	34.6	8.03	44.8	10.02	21	55.0	37.86
146	3420.0	670.0	39.0	17.17948717948718	31	132	0	1	16	248	17	316	620	658	174	51	38	118	118	3.825	31.341000000000005	3.8339999999999996	853	72.46	10.5	7.1	9.22	8.8	6.88	93	7.25	8.63
147	1647.0	332.0	17.0	19.529411764705884	21	55	0	0	6	131	1	152	296	319	79	26	21	60	60	0.30400000000000005	13.025	3.6710000000000003	420	69.01	11.0	8.4	7.66	8.8	5.87	25	8.833333333333334	8.69
148	2326.0	473.0	20.0	23.65	30	68	0	0	8	218	11	151	321	387	114	41	11	78	78	1.089	15.893000000000002	3.0170000000000003	602	66.27	11.7	9.4	7.37	9.9	5.99	35	7.125	9.91
149	1644.0	353.0	24.0	14.708333333333334	27	45	0	0	12	128	0	153	290	327	106	17	17	49	49	0.0	22.210999999999995	1.789	396	83.46	8.0	4.9	6.54	6.0	5.75	28	6.25	6.34
150	1266.0	258.0	7.0	36.857142857142854	15	31	0	1	3	126	3	136	234	250	54	9	13	53	53	0.201	5.942	0.857	309	61.33	11.5	13.4	7.21	15.7	6.47	17	19.333333333333332	14.98
151	1029.0	192.0	11.0	17.454545454545453	1	33	0	0	5	73	12	78	125	145	52	21	4	35	35	0.172	8.419	2.409	255	58.11	11.2	10.5	10.97	12.8	6.17	16	19.333333333333332	9.53
152	255.0	54.0	4.0	13.5	1	4	0	0	2	24	1	41	51	51	13	3	2	11	11	0.245	3.664	0.091	63	72.87	7.8	6.9	7.59	7.8	6.11	5	7.333333333333334	7.86
153	2441.0	507.0	33.0	15.363636363636363	21	96	1	0	35	167	7	213	431	486	118	31	33	75	75	1.09	27.073	4.837000000000001	618	66.54	11.0	7.3	8.34	7.6	6.34	55	7.375	7.36
154	2453.0	500.0	28.0	17.857142857142858	31	88	2	2	9	182	8	210	425	475	128	39	33	90	90	3.209000000000001	23.418999999999997	1.3739999999999999	632	70.63	11.4	7.8	8.35	9.1	6.2	47	10.5	8.83
155	1776.0	399.0	29.0	13.758620689655173	30	48	1	0	15	150	10	176	344	382	80	29	23	60	60	1.252	23.372	4.376	447	84.78	9.5	4.4	5.84	5.0	5.98	37	7.25	6.68
156	2563.0	539.0	29.0	18.586206896551722	26	92	0	0	14	190	3	240	458	517	156	47	29	85	85	2.302	25.305999999999997	1.3900000000000001	642	69.41	10.9	8.2	8.94	10.1	7.21	75	10.5	9.89
157	2108.0	393.0	26.0	15.115384615384615	18	92	0	0	8	136	3	189	355	378	113	26	28	58	58	0.553	23.002	2.4450000000000003	542	66.23	11.4	7.4	10.32	8.8	6.64	52	8.142857142857142	8.24
158	2667.0	559.0	37.0	15.108108108108109	29	100	1	2	37	192	3	236	476	534	132	40	29	93	93	2.274	31.776999999999997	2.949	660	74.59	10.2	6.2	8.63	7.8	5.71	41	6.875	6.74
159	1530.0	322.0	21.0	15.333333333333334	21	36	0	0	16	133	2	128	240	278	64	21	27	75	75	1.2	17.329	2.470999999999999	379	75.2	10.1	6.0	7.58	6.9	5.33	18	8.0	6.67
160	2341.0	484.0	30.0	16.133333333333333	16	73	0	2	24	197	13	165	359	432	114	30	15	83	83	0.273	26.454	3.2730000000000006	586	71.44	10.5	7.4	8.18	8.7	5.9	38	7.571428571428571	7.93
161	3068.0	608.0	29.0	20.96551724137931	25	116	6	1	28	241	12	271	543	591	149	30	34	101	101	0.46900000000000003	25.419999999999998	3.111	786	61.26	12.2	9.3	9.4	10.1	6.74	74	14.2	9.91
162	1382.0	259.0	22.0	11.772727272727273	31	59	0	0	2	93	4	151	243	256	76	17	10	54	54	1.9	18.154999999999998	1.945	354	69.28	10.2	6.2	9.61	7.2	7.02	42	5.7	6.96
163	1467.0	278.0	9.0	30.88888888888889	9	61	0	1	20	101	9	130	225	248	75	25	17	47	47	0.375	7.617	1.008	374	52.33	14.1	12.7	11.15	15.7	6.73	27	17.0	12.68
164	2164.0	443.0	30.0	14.766666666666667	43	75	0	0	18	138	4	215	375	424	112	35	21	83	83	1.742	25.247999999999998	3.0099999999999993	540	66.44	9.9	7.3	8.74	7.9	6.93	62	6.444444444444445	7.48
165	3083.0	632.0	33.0	19.151515151515152	28	95	1	0	22	236	8	295	566	621	159	59	39	111	111	2.5919999999999996	27.605999999999998	2.801	762	69.62	10.6	8.1	9.23	10.2	6.91	80	6.375	9.71
166	1725.0	389.0	20.0	19.45	23	39	1	1	14	169	3	175	344	373	81	25	23	59	59	1.108	16.946999999999996	1.941	426	78.18	9.3	6.9	6.15	7.6	5.93	29	12.0	8.81
167	2601.0	490.0	16.0	30.625	20	82	0	3	16	198	0	200	414	462	117	53	31	80	80	0.068	12.163	3.7689999999999997	650	51.62	13.4	13.0	10.39	15.2	6.72	48	11.166666666666666	12.77
168	933.0	177.0	10.0	17.7	11	45	1	0	11	57	4	110	168	174	45	10	8	29	29	1.135	8.081	0.784	236	56.25	11.6	9.1	11.42	10.7	7.75	32	11.5	9.73
169	1806.0	380.0	21.0	18.095238095238095	11	44	1	0	10	161	12	164	334	371	83	26	25	66	66	1.3719999999999999	17.304	2.3249999999999997	449	80.62	10.0	6.0	7.13	7.2	6.03	34	7.7142857142857135	7.71
170	1624.0	334.0	5.0	66.8	10	47	0	0	1	181	2	118	254	298	66	29	22	61	61	0.31899999999999995	4.199	0.482	415	-12.06	18.2	41.6	7.16	51.3	9.79	17	28.0	43.79
171	1346.0	269.0	6.0	44.833333333333336	8	46	0	0	0	145	1	130	235	254	57	15	19	49	49	0.264	4.919	0.817	331	53.72	12.2	16.3	8.08	20.0	6.92	19	19.333333333333332	18.1
172	1399.0	292.0	12.0	24.333333333333332	15	39	0	0	20	105	4	136	257	282	69	16	13	45	45	0.452	10.593	0.955	344	73.21	11.0	8.8	8.13	11.3	6.03	20	11.4	10.73
173	1849.0	378.0	25.0	15.12	61	58	1	0	3	141	5	207	357	373	89	23	18	82	82	2.084	20.449	2.467	446	82.14	7.8	5.4	6.6	6.1	6.3	43	6.571428571428571	7.18
174	1874.0	379.0	21.0	18.047619047619047	15	66	0	0	11	163	10	186	340	370	93	31	15	64	64	2.247	17.162000000000003	1.592	468	70.73	10.2	7.7	8.7	9.3	6.94	51	7.857142857142858	8.9
175	2131.0	431.0	20.0	21.55	28	69	0	0	17	174	3	209	399	425	95	28	28	91	91	1.545	16.648	1.8069999999999997	523	62.61	12.2	10.8	8.88	12.9	6.64	42	10.666666666666666	11.63
176	1612.0	365.0	23.0	15.869565217391305	14	44	0	0	11	164	6	176	327	352	78	20	14	63	63	0.0	19.278	3.722	412	81.83	9.8	5.5	4.34	4.6	5.44	22	10.166666666666666	7.39
177	1609.0	325.0	20.0	16.25	27	45	0	1	11	95	4	158	281	310	114	16	13	43	43	1.7169999999999999	16.407000000000004	1.8760000000000001	408	65.62	10.1	7.6	9.97	9.2	7.05	46	6.625	7.73
178	1623.0	318.0	23.0	13.826086956521738	7	70	0	0	12	117	3	154	275	302	83	30	7	53	53	0.118	20.399	2.4829999999999997	421	67.76	10.4	6.8	9.27	7.7	6.64	42	6.375	7.27
179	2327.0	515.0	30.0	17.166666666666668	24	61	0	1	19	205	5	198	414	479	115	47	23	86	86	0.128	23.637	6.236	582	79.09	9.3	6.6	6.44	7.7	6.06	43	11.8	8.1
180	2689.0	526.0	30.0	17.533333333333335	20	128	0	1	31	173	15	235	460	510	150	33	27	81	81	0.309	25.481000000000005	4.21	694	55.44	12.2	9.5	10.73	10.4	6.81	67	9.0	8.76
181	1575.0	322.0	17.0	18.941176470588236	14	41	0	0	7	137	2	128	256	296	74	21	9	69	69	0.424	14.646	1.9300000000000002	398	69.82	11.0	8.1	7.54	8.4	1.66	14	9.0	8.14
182	2265.0	462.0	26.0	17.76923076923077	19	80	0	1	24	180	3	199	393	432	103	37	27	81	81	1.041	22.651999999999994	2.3049999999999997	567	71.04	10.6	7.6	9.05	9.6	6.49	50	10.5	8.37
183	1937.0	420.0	16.0	26.25	16	38	0	0	2	202	1	147	330	389	81	21	21	93	93	0.309	13.376000000000001	2.315	489	72.29	10.6	9.2	5.75	9.6	5.82	24	9.0	10.51
184	2438.0	509.0	28.0	18.178571428571427	12	66	0	1	8	238	6	183	399	471	111	20	16	112	112	0.5149999999999999	24.83	2.6550000000000002	623	80.01	9.9	6.2	6.44	6.8	5.65	35	12.8	7.58
185	1848.0	369.0	22.0	16.772727272727273	28	65	0	0	8	164	8	142	285	324	91	27	14	77	77	5.3260000000000005	16.163	0.51	459	71.34	10.4	7.5	8.06	8.2	5.84	29	8.0	8.39
186	582.0	116.0	3.0	38.666666666666664	10	13	0	1	1	55	0	71	107	112	30	8	3	23	23	0.244	2.472	0.28400000000000003	133	48.98	0.0	20.2	8.08	26.3	7.39	7	55.0	22.92
187	2193.0	444.0	23.0	19.304347826086957	11	59	0	1	1	195	0	191	385	425	100	30	25	86	86	0.415	19.262	3.325	544	78.69	10.3	6.7	7.13	7.9	5.83	34	10.5	8.23
188	759.0	151.0	20.0	7.55	12	27	1	3	2	46	5	87	135	144	41	6	4	33	33	0.13	14.799000000000001	5.071	193	72.42	9.6	5.0	8.37	6.0	5.88	15	4.3076923076923075	6.13
189	1863.0	378.0	23.0	16.434782608695652	23	67	0	2	22	121	6	195	334	359	83	34	22	67	67	1.4959999999999998	18.669	2.8349999999999995	479	65.22	11.0	7.8	9.16	8.6	7.18	57	7.125	8.93
190	1391.0	273.0	16.0	17.0625	13	48	0	0	7	113	1	126	241	263	45	12	26	54	54	0.0	12.443999999999999	3.556	338	72.87	10.6	6.9	8.69	8.3	5.56	18	6.625	7.27
191	2780.0	562.0	39.0	14.41025641025641	23	85	1	5	23	204	5	211	451	526	145	37	25	96	96	0.5900000000000001	32.655	5.754999999999999	702	73.88	10.3	6.5	8.58	7.9	5.74	43	4.75	7.28
192	2199.0	440.0	29.0	15.172413793103448	12	82	0	1	6	173	8	198	369	411	104	30	31	64	64	0.0	24.037999999999997	4.962000000000001	576	74.39	10.9	6.3	7.65	6.7	6.26	49	7.125	7.83
193	2936.0	604.0	34.0	17.764705882352942	26	99	0	5	29	234	12	265	539	585	148	44	29	97	97	3.240999999999999	24.941999999999993	5.815999999999999	750	72.36	10.5	7.1	8.41	8.3	6.54	70	8.0	8.55
194	691.0	147.0	9.0	16.333333333333332	7	20	0	1	6	53	1	100	140	145	33	12	8	26	26	0.0	7.7219999999999995	1.278	171	72.76	10.1	6.9	7.76	8.1	6.58	17	7.571428571428571	8.76
195	1919.0	421.0	28.0	15.035714285714286	26	50	1	0	5	180	3	158	332	388	101	23	17	80	80	0.0	23.432	4.5680000000000005	481	81.93	9.2	5.5	4.86	4.9	5.23	21	8.833333333333334	6.93
196	2696.0	593.0	25.0	23.72	20	61	0	0	16	271	9	230	507	573	128	27	22	104	104	0.47	21.207	3.324	668	74.83	10.6	8.2	6.15	9.1	6.17	48	9.0	10.22
197	2459.0	485.0	23.0	21.08695652173913	25	96	1	0	19	181	9	215	416	467	116	40	25	80	80	2.4489999999999994	19.619999999999997	0.9299999999999998	644	56.18	13.6	11.2	10.16	13.1	7.54	73	13.0	12.31
198	255.0	49.0	4.0	12.25	1	11	0	0	6	9	1	36	48	47	20	4	4	5	5	0.545	3.299	0.156	65	34.22	13.0	11.4	15.7	14.0	8.73	10	7.833333333333334	12.68
199	2040.0	415.0	27.0	15.37037037037037	25	64	0	0	3	152	7	161	310	356	105	27	28	83	83	0.189	22.584000000000003	4.227	511	71.75	10.3	7.3	8.52	8.7	5.85	32	6.5	8.0
200	2256.0	449.0	27.0	16.62962962962963	20	77	0	0	7	172	13	224	402	438	100	44	27	82	82	0.7859999999999999	22.634999999999998	3.579	571	73.58	10.7	6.6	8.63	8.1	6.68	58	7.0	8.88
201	2095.0	413.0	28.0	14.75	13	55	1	0	8	174	12	185	361	398	83	32	24	71	71	2.0919999999999996	23.836000000000002	2.073	508	73.68	9.5	6.6	8.11	7.3	6.16	43	6.75	7.4
202	2559.0	537.0	27.0	19.88888888888889	30	57	0	0	3	256	3	195	438	505	87	23	47	103	103	2.402	20.752999999999997	3.8440000000000003	625	78.18	8.9	6.9	6.33	7.3	5.66	35	6.25	8.73
203	2078.0	433.0	33.0	13.121212121212121	21	65	2	7	12	157	7	188	361	405	102	17	20	87	87	0.7809999999999999	28.546	3.673	528	77.03	9.4	5.3	7.46	6.0	5.99	42	5.666666666666667	6.44
204	3208.0	685.0	47.0	14.574468085106384	58	109	0	13	30	242	7	320	629	671	156	53	50	116	116	2.3509999999999995	37.953	6.694999999999999	800	73.78	9.9	6.5	8.29	8.0	7.06	96	8.0	7.97
205	2117.0	423.0	25.0	16.92	10	80	0	1	24	153	6	203	380	413	105	34	15	75	75	0.087	19.685000000000002	5.228000000000001	550	65.22	11.1	7.8	9.16	8.6	6.84	57	6.333333333333333	8.89
206	1583.0	319.0	25.0	12.76	17	50	0	2	5	124	2	150	273	299	70	17	21	67	67	0.401	19.968999999999998	4.63	384	77.03	9.3	5.3	7.75	6.1	5.71	27	5.888888888888889	6.05
207	911.0	168.0	10.0	16.8	3	37	0	1	8	63	7	77	131	142	47	13	6	25	25	0.45699999999999996	8.029	1.514	236	54.52	13.2	9.8	11.19	10.8	6.46	19	11.333333333333334	9.61
208	859.0	177.0	8.0	22.125	4	22	0	0	2	74	2	100	167	172	39	16	7	37	37	0.079	5.652000000000001	2.269	220	73.1	11.2	8.9	7.09	10.3	6.34	16	12.4	10.58
209	2188.0	422.0	26.0	16.23076923076923	21	88	3	2	15	159	4	204	360	393	98	41	20	78	78	0.403	21.258000000000003	4.339	564	65.22	10.3	7.8	9.21	8.5	6.16	43	7.375	7.07
210	964.0	205.0	12.0	17.083333333333332	10	28	1	0	1	108	1	103	181	198	39	15	15	35	35	0.469	10.355	1.1760000000000002	248	80.82	10.1	5.9	5.62	5.7	5.67	15	7.7142857142857135	8.0
211	1361.0	300.0	20.0	15.0	16	27	0	0	5	132	0	128	241	269	72	18	11	59	59	1.097	17.97	0.9339999999999999	335	91.61	6.3	3.8	5.04	4.4	5.3	17	5.625	5.99
212	1533.0	349.0	20.0	17.45	25	24	0	0	8	168	0	129	267	316	58	13	19	80	80	0.0	17.628999999999998	2.371	378	89.28	8.1	4.7	4.23	4.7	1.44	13	6.125	6.83
213	1781.0	350.0	14.0	25.0	31	65	0	1	9	128	2	188	313	329	111	19	14	54	54	0.672	12.262999999999998	1.066	446	54.15	13.3	12.0	10.28	14.1	7.33	47	12.6	12.78
214	3376.0	637.0	28.0	22.75	25	136	0	1	15	213	6	271	536	603	213	58	31	100	100	1.045	22.970999999999997	3.984	888	47.12	14.4	12.7	11.73	14.7	7.23	84	13.0	12.57
215	2109.0	433.0	20.0	21.65	20	63	0	0	8	192	9	195	358	397	89	22	20	84	84	0.14300000000000002	17.613	2.2430000000000003	542	68.1	9.8	8.7	6.96	8.7	5.65	26	11.2	8.9
216	2877.0	639.0	39.0	16.384615384615383	26	89	1	4	45	237	6	259	548	617	128	33	40	120	120	0.8280000000000001	33.78	4.3919999999999995	709	73.27	9.0	6.7	6.89	7.2	6.25	62	6.5	7.57
217	255.0	55.0	4.0	13.75	2	6	0	2	2	16	0	46	54	53	14	8	1	6	6	0.169	2.268	1.5630000000000002	63	65.56	0.0	9.7	8.77	11.8	7.21	7	13.0	10.78
218	2142.0	445.0	23.0	19.347826086956523	23	63	3	2	10	157	5	200	379	421	114	26	39	74	74	0.406	18.479	4.115	541	70.53	10.4	7.8	7.89	8.7	6.14	40	10.5	8.59
219	2551.0	527.0	44.0	11.977272727272727	53	96	3	9	17	169	6	258	457	507	147	45	23	95	95	1.1179999999999999	34.778999999999996	5.103	624	65.42	10.3	7.7	9.45	9.0	7.11	75	5.555555555555555	8.7
220	1160.0	233.0	19.0	12.263157894736842	9	31	1	0	6	87	2	124	210	224	55	17	17	36	36	0.124	16.345000000000002	2.5309999999999997	270	85.28	8.5	4.2	7.64	6.1	5.96	23	4.9	5.73
221	2628.0	540.0	27.0	20.0	21	101	0	0	23	180	11	236	460	517	175	34	20	88	88	0.304	24.142000000000003	2.5540000000000003	669	59.74	12.3	9.9	10.44	12.1	7.37	76	10.5	10.89
222	2285.0	485.0	14.0	34.642857142857146	20	62	3	0	21	191	6	200	400	445	132	25	19	76	76	2.432	10.149	1.419	569	57.68	13.5	14.8	7.85	18.5	6.74	32	14.75	16.29
223	255.0	47.0	3.0	15.666666666666666	3	10	0	0	3	13	2	34	44	44	15	6	3	9	9	0.0	1.7770000000000001	1.2229999999999999	67	49.52	11.2	9.7	12.17	10.7	7.85	9	7.666666666666666	9.32
224	2899.0	622.0	44.0	14.136363636363637	43	89	3	1	19	243	2	267	533	599	121	37	41	113	113	4.427	36.823	2.7479999999999998	723	75.61	9.5	5.8	6.66	5.9	5.81	52	5.3	6.7
225	1414.0	285.0	19.0	15.0	7	38	0	2	9	101	4	129	226	255	76	16	12	48	48	1.1260000000000001	16.704	1.169	346	75.1	9.3	6.0	8.22	7.2	5.69	22	5.222222222222222	6.53
226	2049.0	415.0	27.0	15.37037037037037	21	63	0	0	9	148	2	174	342	390	114	24	19	82	82	0.738	20.904	5.357999999999999	506	73.07	10.0	6.8	8.29	8.1	5.87	34	6.875	7.03
227	1683.0	355.0	11.0	32.27272727272727	15	55	0	0	24	124	3	145	265	298	108	23	12	58	58	1.7469999999999999	8.472000000000001	0.781	402	58.76	11.0	12.3	9.59	15.5	7.09	37	11.4	13.05
228	1450.0	315.0	24.0	13.125	27	29	4	1	4	117	0	163	286	306	58	24	25	66	66	1.043	20.955999999999996	2.001000000000001	354	83.56	7.6	4.9	5.73	5.3	5.78	26	5.111111111111111	6.4
229	2450.0	516.0	31.0	16.64516129032258	22	73	0	5	15	204	9	206	416	468	120	25	32	94	94	1.304	26.830999999999996	2.8649999999999998	642	72.56	10.6	7.0	7.19	7.2	5.67	36	6.625	7.39
230	1546.0	314.0	23.0	13.652173913043478	20	47	0	0	6	121	5	159	284	304	76	21	23	58	58	0.614	17.949	4.437	383	75.71	9.5	5.8	7.93	6.7	6.1	32	6.857142857142857	6.61
231	3110.0	648.0	36.0	18.0	38	112	0	4	42	237	7	296	582	638	149	48	41	105	105	1.1660000000000001	30.865999999999996	3.9679999999999995	760	69.82	10.9	8.1	9.57	10.6	7.07	85	9.0	9.2
232	1152.0	210.0	9.0	23.333333333333332	51	48	0	0	6	68	4	140	205	208	64	23	8	28	28	0.0	7.965	1.035	294	55.47	13.4	11.5	11.26	14.0	8.76	48	10.666666666666666	12.96
233	2232.0	462.0	32.0	14.4375	18	71	1	0	12	186	6	181	376	430	102	33	20	77	77	1.083	29.028999999999996	1.888	564	74.19	10.4	6.4	7.36	6.7	5.81	38	5.666666666666667	7.57
234	1577.0	328.0	19.0	17.263157894736842	16	48	0	0	10	139	3	150	274	301	71	21	19	56	56	0.0	16.033	2.9669999999999996	414	70.63	10.8	7.8	6.73	7.6	5.83	25	7.857142857142858	8.07
235	990.0	218.0	10.0	21.8	27	17	0	0	4	94	1	118	199	210	44	14	9	47	47	0.12	8.642	1.238	247	84.91	8.5	6.4	4.99	7.1	5.97	17	10.8	8.84
236	1772.0	353.0	17.0	20.764705882352942	14	60	0	0	7	138	7	174	315	334	85	14	18	70	70	2.6020000000000003	13.469	0.9289999999999999	460	58.52	12.6	10.3	8.7	10.8	6.78	42	9.0	11.1
237	1715.0	344.0	13.0	26.46153846153846	16	51	0	0	3	148	10	163	308	335	68	34	29	57	57	1.024	9.566	2.4110000000000005	435	58.76	12.1	12.3	8.08	13.6	6.51	29	12.8	13.18
238	2450.0	478.0	21.0	22.761904761904763	29	87	0	0	9	211	1	150	319	391	94	35	51	93	93	0.361	18.703	1.9360000000000004	634	66.17	12.3	9.5	8.82	11.2	5.59	24	10.333333333333334	10.13
239	1434.0	302.0	19.0	15.894736842105264	16	50	0	0	15	104	3	161	278	294	92	11	11	49	49	0.108	16.660999999999994	2.231	367	74.08	10.6	6.4	8.0	7.5	6.14	29	6.75	7.84
240	1387.0	280.0	12.0	23.333333333333332	11	33	0	0	6	108	4	141	253	274	77	15	14	49	49	0.434	9.543	2.022	343	63.43	11.4	10.5	9.12	12.7	6.78	30	30.5	11.95
241	2383.0	509.0	31.0	16.419354838709676	23	72	4	2	23	204	8	199	424	482	129	20	18	91	91	0.9590000000000001	27.198999999999998	2.8419999999999996	593	72.16	10.0	7.2	7.65	7.9	6.01	43	9.0	7.79
242	3137.0	688.0	34.0	20.235294117647058	20	65	0	1	18	329	5	230	556	652	134	30	31	134	134	1.1159999999999999	28.499999999999996	4.385	784	84.61	9.1	6.5	5.17	7.5	5.5	34	7.0	8.79
243	1763.0	372.0	15.0	24.8	28	42	0	0	5	173	2	162	333	363	72	29	14	76	76	0.814	11.977	2.209	454	73.21	9.4	8.8	5.98	9.1	5.88	24	14.25	10.12
244	870.0	175.0	7.0	25.0	9	29	0	0	0	86	2	92	148	165	34	6	7	36	36	0.0	5.787999999999999	1.2119999999999997	222	68.64	12.7	10.6	7.2	12.4	6.24	13	15.25	13.04
245	3602.0	733.0	44.0	16.65909090909091	29	109	3	4	25	287	10	303	648	715	154	49	43	135	135	1.4340000000000002	35.56999999999999	6.997000000000001	885	72.36	10.0	7.1	8.18	8.0	6.16	71	5.555555555555555	8.67
246	2240.0	486.0	28.0	17.357142857142858	20	67	8	1	33	191	7	202	423	474	105	34	26	82	82	0.5409999999999999	22.753	4.705000000000001	560	73.78	9.6	6.5	7.42	7.3	6.04	43	8.0	7.35
247	2514.0	540.0	40.0	13.5	13	62	2	0	9	220	4	195	458	523	109	41	30	101	101	0.31	31.473999999999997	8.216	613	84.27	8.5	4.6	5.44	4.6	5.17	28	5.666666666666667	6.03
248	1960.0	410.0	23.0	17.82608695652174	14	67	0	0	19	123	6	160	314	358	131	42	16	56	56	1.3359999999999999	20.367	1.296	492	63.7	11.3	8.4	9.22	9.4	6.31	40	10.833333333333334	8.42
249	1759.0	365.0	24.0	15.208333333333334	12	59	0	5	17	129	7	175	333	356	87	28	27	59	59	1.5050000000000003	20.112999999999996	2.3819999999999997	432	73.47	10.3	6.7	8.29	8.1	6.05	33	5.0	7.69
250	2967.0	624.0	27.0	23.11111111111111	23	82	0	0	25	265	6	246	539	591	117	36	41	118	118	0.135	23.171999999999997	3.693	732	75.95	10.1	7.8	7.14	9.3	5.94	45	9.0	9.18
251	2229.0	449.0	26.0	17.26923076923077	22	61	0	2	5	191	16	183	383	426	104	26	28	75	75	0.0	22.578	3.4220000000000006	558	69.62	10.7	8.1	8.01	8.9	5.8	32	7.7142857142857135	8.58
252	1203.0	259.0	14.0	18.5	30	34	0	2	2	92	4	120	211	233	52	23	16	46	46	2.0629999999999997	11.131	0.8059999999999999	298	72.56	9.8	7.0	7.42	7.5	5.71	18	6.25	7.34
253	2993.0	654.0	31.0	21.096774193548388	42	79	0	0	16	272	3	268	556	627	146	31	43	117	117	0.7370000000000001	27.218000000000004	3.045000000000001	746	76.76	9.8	7.5	6.33	8.3	5.97	49	6.25	9.03
